state_index,bombs_0,bombs_1,bombs_2,bombs_3,bombs_4,bombs_5,bombs_6,bombs_7,bombs_8,bombs_9,coins_0,coins_1,coins_2,coins_3,coins_4,coins_5,coins_6,coins_7,coins_8,coins_9,tiles_0,tiles_1,tiles_10,tiles_11,tiles_12,tiles_13,tiles_14,tiles_15,tiles_16,tiles_17,tiles_18,tiles_19,tiles_2,tiles_20,tiles_21,tiles_22,tiles_23,tiles_24,tiles_3,tiles_4,tiles_5,tiles_6,tiles_7,tiles_8,tiles_9
16942,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16943,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16944,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16945,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16946,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16947,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16948,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16949,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16950,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16951,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16952,1,2,2,3,2,1,1,2,2,4,7,5,7,4,6,10,4,6,6,3,3,1,1,3,4,4,2,2,4,3,1,4,3,4,4,4,4,3,3,4,1,1,1,4,1
16953,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16954,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16955,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16956,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16957,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16958,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16959,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16960,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16961,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16962,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16963,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16964,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16965,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16966,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16967,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16968,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16969,3,1,1,2,3,0,3,3,1,3,4,9,9,4,2,9,3,5,7,4,2,3,4,3,2,4,4,2,1,3,1,4,1,4,4,3,1,4,2,1,4,2,4,4,1
16970,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16971,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16972,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16973,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16974,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16975,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16976,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16977,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16978,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16979,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16980,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16981,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16982,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16983,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16984,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16985,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16986,2,3,2,2,1,0,3,1,3,3,8,3,6,4,7,10,3,9,4,2,2,1,3,2,4,2,2,3,4,1,4,4,3,4,4,4,1,1,1,3,4,4,2,4,1
16987,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16988,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16989,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16990,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16991,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16992,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16993,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16994,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16995,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16996,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16997,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16998,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
16999,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
17000,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
17001,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
17002,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
17003,3,2,3,0,2,2,1,2,3,2,4,6,4,9,4,6,6,6,4,5,4,2,3,4,4,2,1,4,4,4,2,2,3,1,2,4,2,4,1,4,4,2,1,2,1
17004,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17005,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17006,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17007,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17008,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17009,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17010,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17011,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17012,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17013,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17014,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17015,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17016,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17017,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17018,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17019,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17020,4,2,2,0,2,4,1,1,1,3,1,5,6,11,6,3,10,7,6,3,4,4,4,1,2,1,3,4,1,1,3,1,4,4,4,4,1,2,3,4,1,3,3,3,4
17021,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17022,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17023,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17024,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17025,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17026,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17027,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17028,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17029,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17030,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17031,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17032,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17033,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17034,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17035,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17036,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17037,2,2,3,1,2,2,1,2,3,2,8,5,3,7,5,3,8,6,6,5,4,1,2,2,4,2,4,3,4,4,4,3,4,4,2,1,2,4,1,1,3,4,2,2,1
17038,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17039,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17040,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17041,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17042,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17043,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17044,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17045,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17046,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17047,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17048,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17049,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17050,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17051,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17052,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17053,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17054,2,1,3,1,3,1,3,0,2,4,7,7,4,7,3,5,4,10,7,2,4,1,3,2,2,1,2,3,2,4,2,4,2,4,2,4,4,4,1,1,1,4,4,3,4
17055,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17056,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17057,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17058,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17059,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17060,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17061,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17062,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17063,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17064,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17065,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17066,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17067,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17068,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17069,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17070,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17071,2,2,1,3,2,2,2,2,0,4,6,4,8,3,6,7,5,4,9,2,3,4,4,1,1,4,2,1,1,3,2,2,2,2,4,4,4,4,4,2,4,2,2,1,4
17072,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17073,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17074,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17075,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17076,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17077,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17078,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17079,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17080,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17081,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17082,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17083,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17084,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17085,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17086,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17087,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
17088,2,1,4,1,2,2,1,4,1,2,7,6,1,8,7,9,8,1,6,5,3,3,4,4,4,1,4,1,1,4,1,3,4,4,1,1,4,3,3,4,3,1,4,3,1
